"session","round","playerid","alterid","previouslytie","nowtie","playeraction","alteraction","other_d","action_num","break_tie","make_tie","state","CC","DD","player_empanel_id","alter_empanel_id"
"e1.5_2017-09-06",3,"c6i3AAwk","1RCOHcfE",1,1,"C","C",0,0,0,0,"CC",1,0,"4198734039_78419_01","111400_3992_01"
"e1.5_2017-09-06",3,"c6i3AAwk","7tq3tbUd",0,0,"C","D",1,0,0,0,"CD",0,0,"4198734039_78419_01","1586698951_78419_01"
"e1.5_2017-09-06",3,"c6i3AAwk","ctPYgH2O",1,1,"C","C",0,0,0,0,"CC",1,0,"4198734039_78419_01","4209524955_78419_01"
"e1.5_2017-09-06",3,"c6i3AAwk","HDIRa6VS",0,1,"C","C",0,1,0,1,"CC",1,0,"4198734039_78419_01","4135951463_78419_01"
"e1.8_2017-09-17",3,"CDitEj5Y","b3pCCPJi",0,1,"C","C",0,1,0,1,"CC",1,0,"4210176701_78419_01","4142196852_78419_01"
"e1.8_2017-09-17",3,"CDitEj5Y","jLzegXH6",1,1,"C","C",0,0,0,0,"CC",1,0,"4210176701_78419_01","4210178541_78419_01"
"e1.5_2017-09-06",3,"ctPYgH2O","1RCOHcfE",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","111400_3992_01"
"e1.5_2017-09-06",3,"ctPYgH2O","LYgovvuG",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","028085_S01_HH"
"e1.5_2017-09-06",3,"ctPYgH2O","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","4209514667_78419_01"
"e1.8_2017-09-17",3,"dbeyNtbX","OSo4hIty",1,1,"C","C",0,0,0,0,"CC",1,0,"087915_S02_02","4206014237_78419_01"
"e1.8_2017-09-17",3,"dbeyNtbX","S2AgJ1pT",1,1,"C","C",0,0,0,0,"CC",1,0,"087915_S02_02","143881_3992_01"
"experiment-1.9-viscous-03_43.csv",3,"DJ8zBqDK","Kk19y4uE",0,1,"C","C",0,1,0,1,"CC",1,0,"4210183601_78419_01","079616_S02_01"
"experiment-1.9-viscous-03_43.csv",3,"dJVfxpxw","acxGxCoK",0,1,"C","C",0,1,0,1,"CC",1,0,"4198729964_78419_01","1828041859_78419_01"
"experiment-1.9-viscous-03_43.csv",3,"dJVfxpxw","DJ8zBqDK",0,1,"C","C",0,1,0,1,"CC",1,0,"4198729964_78419_01","4210183601_78419_01"
"experiment-1.9-viscous-03_43.csv",3,"dJVfxpxw","L6YKYnXh",0,1,"C","C",0,1,0,1,"CC",1,0,"4198729964_78419_01","4183004116_78419_01"
"experiment-1.9-viscous-03_43.csv",3,"DmW1YT6p","vXgvXt7U",0,1,"C","C",0,1,0,1,"CC",1,0,"4148885876_78419_01","4198739819_78419_01"
"e1.2_2017-08-24",3,"gtw6tUet","xA3rMUGc",0,1,"C","C",0,1,0,1,"CC",1,0,"1682633998_78419_01","4224782522_78419_01"
"e1.5_2017-09-06",3,"Gvw2kAUr","Aosqpm7K",0,1,"C","C",0,1,0,1,"CC",1,0,"006297_S01_HH","4198745311_78419_01"
"e1.5_2017-09-06",3,"Gvw2kAUr","QqZJQqSV",1,1,"C","C",0,0,0,0,"CC",1,0,"006297_S01_HH","1104441209_23694_01"
"e1.5_2017-09-06",3,"Gvw2kAUr","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"006297_S01_HH","4209514667_78419_01"
"e1.5_2017-09-06",3,"Gvw2kAUr","uXJWcSH5",1,1,"C","C",0,1,0,1,"CC",1,0,"006297_S01_HH","025702_S01_HH"
"e1.5_2017-09-06",3,"Gvw2kAUr","VJyZMbUX",0,1,"C","C",0,1,0,1,"CC",1,0,"006297_S01_HH","4210177559_78419_01"
"experiment-1.9-viscous-03_43.csv",3,"gYzKkoom","DJ8zBqDK",0,1,"C","C",0,1,0,1,"CC",1,0,"900498_3992_01","4210183601_78419_01"
"experiment-1.9-viscous-03_43.csv",3,"gYzKkoom","uBLXJeGr",1,1,"C","C",0,0,0,0,"CC",1,0,"900498_3992_01","4198736146_78419_01"
"e1.5_2017-09-06",3,"L3XqYDJz","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"008751_S01_HH","4198730040_78419_01"
"e1.5_2017-09-06",3,"L3XqYDJz","OmtdCXCq",1,1,"C","C",0,0,0,0,"CC",1,0,"008751_S01_HH","4224774627_78419_01"
"experiment-1.9-viscous-03_43.csv",3,"lONpXxVX","acxGxCoK",0,1,"C","C",0,1,0,1,"CC",1,0,"4198723463_78419_01","1828041859_78419_01"
"experiment-1.9-viscous-03_43.csv",3,"lONpXxVX","vXgvXt7U",0,1,"C","C",0,1,0,1,"CC",1,0,"4198723463_78419_01","4198739819_78419_01"
"e1.8_2017-09-17",3,"Lr3wZh88","CDitEj5Y",0,1,"C","C",0,1,0,1,"CC",1,0,"061301_S02_02","4210176701_78419_01"
"e1.8_2017-09-17",3,"Lr3wZh88","E1MjVql9",1,1,"C","C",0,0,0,0,"CC",1,0,"061301_S02_02","4210170720_78419_01"
"e1.5_2017-09-06",3,"LYgovvuG","2Ls5Rpdm",1,1,"C","C",0,0,0,0,"CC",1,0,"028085_S01_HH","4198746100_78419_01"
"e1.5_2017-09-06",3,"OmtdCXCq","4MEMPAHc",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","4148905031_78419_01"
"e1.5_2017-09-06",3,"OmtdCXCq","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","4198734039_78419_01"
"e1.8_2017-09-17",3,"OSo4hIty","E1MjVql9",1,1,"C","C",0,0,0,0,"CC",1,0,"4206014237_78419_01","4210170720_78419_01"
"e1.5_2017-09-06",3,"QqZJQqSV","L3XqYDJz",0,1,"C","C",0,1,0,1,"CC",1,0,"1104441209_23694_01","008751_S01_HH"
"e1.5_2017-09-06",3,"QqZJQqSV","uaj5qefo",0,1,"C","C",0,1,0,1,"CC",1,0,"1104441209_23694_01","4209514667_78419_01"
"e1.5_2017-09-06",3,"QqZJQqSV","Xu1iETkg",0,1,"C","C",0,1,0,1,"CC",1,0,"1104441209_23694_01","4198746872_78419_01"
"e1.2_2017-08-24",3,"raYY3tzu","xA3rMUGc",1,1,"C","C",0,0,0,0,"CC",1,0,"4224781187_78419_01","4224782522_78419_01"
"experiment-1.9-viscous-03_43.csv",3,"RjopVhCS","GJwlkJOK",1,1,"C","C",0,0,0,0,"CC",1,0,"4205995111_78419_01","4182955648_78419_01"
"e1.8_2017-09-17",3,"S2AgJ1pT","E1MjVql9",1,1,"C","C",0,0,0,0,"CC",1,0,"143881_3992_01","4210170720_78419_01"
"e1.8_2017-09-17",3,"S2AgJ1pT","wU4n9hI1",1,1,"C","C",0,0,0,0,"CC",1,0,"143881_3992_01","4198699806_78419_01"
"e1.5_2017-09-06",3,"S9a33uXU","ctPYgH2O",0,1,"C","C",0,1,0,1,"CC",1,0,"4191195351_5107_01","4209524955_78419_01"
"e1.5_2017-09-06",3,"S9a33uXU","L3XqYDJz",0,1,"C","C",0,1,0,1,"CC",1,0,"4191195351_5107_01","008751_S01_HH"
"e1.2_2017-08-24",3,"SJ4dRWlS","5Dc9pgMR",0,0,"C","D",1,0,0,0,"CD",0,0,"4098587119_78419_01","1869079206_78419_01"
"e1.2_2017-08-24",3,"SJ4dRWlS","YsqB1Gnw",0,1,"C","C",0,1,0,1,"CC",1,0,"4098587119_78419_01","070133_S02_01"
"e1.8_2017-09-17",3,"tqPAyJE4","Lr3wZh88",0,1,"C","C",0,1,0,1,"CC",1,0,"4224780943_78419_01","061301_S02_02"
"e1.2_2017-08-24",3,"U6TIZF22","2eCW1FlE",1,1,"C","C",0,0,0,0,"CC",1,0,"4135950385_78419_01","4142230532_78419_01"
"e1.2_2017-08-24",3,"U6TIZF22","8xSP33VT",1,1,"C","C",0,0,0,0,"CC",1,0,"4135950385_78419_01","063329_S02_02"
"e1.2_2017-08-24",3,"U6TIZF22","raYY3tzu",1,1,"C","C",0,0,0,0,"CC",1,0,"4135950385_78419_01","4224781187_78419_01"
"e1.2_2017-08-24",3,"U6TIZF22","RqcdeZA7",0,1,"C","C",0,1,0,1,"CC",1,0,"4135950385_78419_01","81614639_23694_01"
"e1.5_2017-09-06",3,"uaj5qefo","S9a33uXU",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","4191195351_5107_01"
"e1.5_2017-09-06",3,"uaj5qefo","VJyZMbUX",0,1,"C","C",0,1,0,1,"CC",1,0,"4209514667_78419_01","4210177559_78419_01"
"e1.5_2017-09-06",3,"uaj5qefo","Xu1iETkg",0,1,"C","C",0,1,0,1,"CC",1,0,"4209514667_78419_01","4198746872_78419_01"
"e1.5_2017-09-06",3,"uXJWcSH5","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4198730040_78419_01"
"e1.5_2017-09-06",3,"uXJWcSH5","7tq3tbUd",1,0,"C","D",1,1,1,0,"CD",0,0,"025702_S01_HH","1586698951_78419_01"
"e1.5_2017-09-06",3,"uXJWcSH5","OmtdCXCq",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4224774627_78419_01"
"e1.5_2017-09-06",3,"VJyZMbUX","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","4198734039_78419_01"
"e1.5_2017-09-06",3,"VJyZMbUX","HDIRa6VS",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","4135951463_78419_01"
"experiment-1.9-viscous-03_43.csv",3,"vXgvXt7U","DJ8zBqDK",0,1,"C","C",0,1,0,1,"CC",1,0,"4198739819_78419_01","4210183601_78419_01"
"e1.8_2017-09-17",3,"w0pqJYEi","OSo4hIty",1,1,"C","C",0,0,0,0,"CC",1,0,"4109809643_78419_01","4206014237_78419_01"
"e1.8_2017-09-17",3,"w0pqJYEi","tqPAyJE4",1,1,"C","C",0,1,0,1,"CC",1,0,"4109809643_78419_01","4224780943_78419_01"
"e1.2_2017-08-24",3,"xA3rMUGc","8xSP33VT",0,1,"C","C",0,1,0,1,"CC",1,0,"4224782522_78419_01","063329_S02_02"
"e1.5_2017-09-06",3,"Xu1iETkg","6eq39r0t",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","1590401214_78419_01"
"e1.5_2017-09-06",3,"Xu1iETkg","ctPYgH2O",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","4209524955_78419_01"
"e1.5_2017-09-06",3,"Xu1iETkg","Gvw2kAUr",0,0,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","006297_S01_HH"
"e1.5_2017-09-06",3,"Xu1iETkg","HDIRa6VS",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","4135951463_78419_01"
"e1.5_2017-09-06",3,"Xu1iETkg","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","008751_S01_HH"
"experiment-1.9-viscous-03_43.csv",3,"YlgbdAo2","5opbRaZs",0,1,"C","C",0,1,0,1,"CC",1,0,"098223_3992_03","4210180698_78419_01"
"e1.5_2017-09-06",3,"ZZXk3eCC","uXJWcSH5",0,1,"C","C",0,1,0,1,"CC",1,0,"4183007714_78419_01","025702_S01_HH"
"e1.5_2017-09-06",4,"16hkBHE1","2Ls5Rpdm",0,1,"C","C",0,1,0,1,"CC",1,0,"4198730040_78419_01","4198746100_78419_01"
"e1.5_2017-09-06",4,"16hkBHE1","4MEMPAHc",0,1,"C","C",0,1,0,1,"CC",1,0,"4198730040_78419_01","4148905031_78419_01"
"e1.5_2017-09-06",4,"16hkBHE1","7tq3tbUd",1,0,"C","D",1,1,1,0,"CD",0,0,"4198730040_78419_01","1586698951_78419_01"
"e1.5_2017-09-06",4,"16hkBHE1","S9a33uXU",1,1,"C","C",0,0,0,0,"CC",1,0,"4198730040_78419_01","4191195351_5107_01"
"e1.5_2017-09-06",4,"1RCOHcfE","2Ls5Rpdm",0,1,"C","C",0,1,0,1,"CC",1,0,"111400_3992_01","4198746100_78419_01"
"e1.5_2017-09-06",4,"1RCOHcfE","LYgovvuG",0,1,"C","C",0,1,0,1,"CC",1,0,"111400_3992_01","028085_S01_HH"
"e1.2_2017-08-24",4,"2eCW1FlE","5Dc9pgMR",0,1,"C","C",0,1,0,1,"CC",1,0,"4142230532_78419_01","1869079206_78419_01"
"e1.5_2017-09-06",4,"2Ls5Rpdm","6eq39r0t",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746100_78419_01","1590401214_78419_01"
"e1.5_2017-09-06",4,"2Ls5Rpdm","7tq3tbUd",1,0,"C","D",1,1,1,0,"CD",0,0,"4198746100_78419_01","1586698951_78419_01"
"e1.5_2017-09-06",4,"2Ls5Rpdm","OmtdCXCq",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746100_78419_01","4224774627_78419_01"
"e1.5_2017-09-06",4,"4MEMPAHc","6eq39r0t",1,1,"C","C",0,0,0,0,"CC",1,0,"4148905031_78419_01","1590401214_78419_01"
"e1.5_2017-09-06",4,"4MEMPAHc","L3XqYDJz",0,1,"C","C",0,1,0,1,"CC",1,0,"4148905031_78419_01","008751_S01_HH"
"e1.5_2017-09-06",4,"4MEMPAHc","LYgovvuG",0,1,"C","C",0,1,0,1,"CC",1,0,"4148905031_78419_01","028085_S01_HH"
"e1.2_2017-08-24",4,"5Dc9pgMR","8xSP33VT",1,1,"C","C",0,1,0,1,"CC",1,0,"1869079206_78419_01","063329_S02_02"
"e1.2_2017-08-24",4,"5Dc9pgMR","gtw6tUet",0,1,"C","C",0,1,0,1,"CC",1,0,"1869079206_78419_01","1682633998_78419_01"
"e1.2_2017-08-24",4,"5Dc9pgMR","raYY3tzu",0,1,"C","C",0,1,0,1,"CC",1,0,"1869079206_78419_01","4224781187_78419_01"
"e1.5_2017-09-06",4,"6eq39r0t","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"1590401214_78419_01","4198730040_78419_01"
"e1.5_2017-09-06",4,"6eq39r0t","c6i3AAwk",0,1,"C","C",0,1,0,1,"CC",1,0,"1590401214_78419_01","4198734039_78419_01"
"e1.5_2017-09-06",4,"6eq39r0t","ctPYgH2O",1,1,"C","C",0,0,0,0,"CC",1,0,"1590401214_78419_01","4209524955_78419_01"
"e1.5_2017-09-06",4,"6eq39r0t","L3XqYDJz",0,1,"C","C",0,1,0,1,"CC",1,0,"1590401214_78419_01","008751_S01_HH"
"e1.5_2017-09-06",4,"6eq39r0t","Xu1iETkg",1,1,"C","C",0,0,0,0,"CC",1,0,"1590401214_78419_01","4198746872_78419_01"
"e1.5_2017-09-06",4,"7tq3tbUd","Aosqpm7K",0,0,"D","C",0,0,0,0,"DC",0,0,"1586698951_78419_01","4198745311_78419_01"
"e1.5_2017-09-06",4,"7tq3tbUd","c6i3AAwk",1,1,"D","C",0,0,0,0,"DC",0,0,"1586698951_78419_01","4198734039_78419_01"
"e1.5_2017-09-06",4,"7tq3tbUd","L3XqYDJz",1,1,"D","C",0,0,0,0,"DC",0,0,"1586698951_78419_01","008751_S01_HH"
"e1.5_2017-09-06",4,"7tq3tbUd","QqZJQqSV",1,1,"D","C",0,0,0,0,"DC",0,0,"1586698951_78419_01","1104441209_23694_01"
"e1.5_2017-09-06",4,"7tq3tbUd","S9a33uXU",1,1,"D","C",0,0,0,0,"DC",0,0,"1586698951_78419_01","4191195351_5107_01"
"e1.5_2017-09-06",4,"7tq3tbUd","uaj5qefo",0,0,"D","C",0,0,0,0,"DC",0,0,"1586698951_78419_01","4209514667_78419_01"
"e1.2_2017-08-24",4,"8xSP33VT","YsqB1Gnw",1,1,"C","C",0,0,0,0,"CC",1,0,"063329_S02_02","070133_S02_01"
"experiment-1.9-viscous-03_43.csv",4,"acxGxCoK","vXgvXt7U",0,1,"C","C",0,1,0,1,"CC",1,0,"1828041859_78419_01","4198739819_78419_01"
"e1.5_2017-09-06",4,"Aosqpm7K","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"4198745311_78419_01","008751_S01_HH"
"e1.8_2017-09-17",4,"b3pCCPJi","dbeyNtbX",0,1,"C","C",0,1,0,1,"CC",1,0,"4142196852_78419_01","087915_S02_02"
"experiment-1.9-viscous-03_43.csv",4,"BLMYbFQS","L6YKYnXh",0,1,"C","C",0,1,0,1,"CC",1,0,"4098582171_78419_01","4183004116_78419_01"
"e1.2_2017-08-24",4,"BTEQAhN9","U6TIZF22",1,1,"C","C",0,0,0,0,"CC",1,0,"4141905319_78419_01","4135950385_78419_01"
"e1.5_2017-09-06",4,"c6i3AAwk","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"4198734039_78419_01","4198730040_78419_01"
"e1.5_2017-09-06",4,"c6i3AAwk","HDIRa6VS",1,0,"C","D",1,1,1,0,"CD",0,0,"4198734039_78419_01","4135951463_78419_01"
"e1.5_2017-09-06",4,"c6i3AAwk","ZZXk3eCC",0,1,"C","C",0,1,0,1,"CC",1,0,"4198734039_78419_01","4183007714_78419_01"
"e1.5_2017-09-06",4,"ctPYgH2O","Gvw2kAUr",0,1,"C","C",0,1,0,1,"CC",1,0,"4209524955_78419_01","006297_S01_HH"
"e1.5_2017-09-06",4,"ctPYgH2O","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","008751_S01_HH"
"e1.5_2017-09-06",4,"ctPYgH2O","S9a33uXU",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","4191195351_5107_01"
"experiment-1.9-viscous-03_43.csv",4,"DJ8zBqDK","dJVfxpxw",1,1,"C","C",0,0,0,0,"CC",1,0,"4210183601_78419_01","4198729964_78419_01"
"experiment-1.9-viscous-03_43.csv",4,"DmW1YT6p","RjopVhCS",0,1,"C","C",0,1,0,1,"CC",1,0,"4148885876_78419_01","4205995111_78419_01"
"e1.8_2017-09-17",4,"E1MjVql9","Lr3wZh88",1,1,"D","C",0,0,0,0,"DC",0,0,"4210170720_78419_01","061301_S02_02"
"e1.2_2017-08-24",4,"gtw6tUet","2eCW1FlE",1,1,"C","C",0,0,0,0,"CC",1,0,"1682633998_78419_01","4142230532_78419_01"
"e1.2_2017-08-24",4,"gtw6tUet","raYY3tzu",1,1,"C","C",0,0,0,0,"CC",1,0,"1682633998_78419_01","4224781187_78419_01"
"e1.2_2017-08-24",4,"gtw6tUet","SJ4dRWlS",1,1,"C","C",0,0,0,0,"CC",1,0,"1682633998_78419_01","4098587119_78419_01"
"e1.2_2017-08-24",4,"gtw6tUet","xA3rMUGc",1,1,"C","C",0,0,0,0,"CC",1,0,"1682633998_78419_01","4224782522_78419_01"
"e1.2_2017-08-24",4,"gtw6tUet","YsqB1Gnw",1,1,"C","C",0,1,0,1,"CC",1,0,"1682633998_78419_01","070133_S02_01"
"e1.5_2017-09-06",4,"Gvw2kAUr","1RCOHcfE",1,1,"C","C",0,0,0,0,"CC",1,0,"006297_S01_HH","111400_3992_01"
"e1.5_2017-09-06",4,"Gvw2kAUr","4MEMPAHc",1,1,"C","C",0,0,0,0,"CC",1,0,"006297_S01_HH","4148905031_78419_01"
"e1.5_2017-09-06",4,"Gvw2kAUr","S9a33uXU",1,1,"C","C",0,0,0,0,"CC",1,0,"006297_S01_HH","4191195351_5107_01"
"e1.5_2017-09-06",4,"HDIRa6VS","2Ls5Rpdm",0,0,"D","C",0,0,0,0,"DC",0,0,"4135951463_78419_01","4198746100_78419_01"
"e1.5_2017-09-06",4,"HDIRa6VS","LYgovvuG",0,0,"D","C",0,0,0,0,"DC",0,0,"4135951463_78419_01","028085_S01_HH"
"e1.8_2017-09-17",4,"jLzegXH6","dbeyNtbX",0,1,"C","C",0,1,0,1,"CC",1,0,"4210178541_78419_01","087915_S02_02"
"e1.8_2017-09-17",4,"jLzegXH6","S2AgJ1pT",1,0,"C","C",0,1,1,0,"CC",1,0,"4210178541_78419_01","143881_3992_01"
"e1.5_2017-09-06",4,"L3XqYDJz","2Ls5Rpdm",1,1,"C","C",0,0,0,0,"CC",1,0,"008751_S01_HH","4198746100_78419_01"
"e1.5_2017-09-06",4,"L3XqYDJz","LYgovvuG",0,1,"C","C",0,1,0,1,"CC",1,0,"008751_S01_HH","028085_S01_HH"
"e1.5_2017-09-06",4,"L3XqYDJz","Xu1iETkg",1,1,"C","C",0,0,0,0,"CC",1,0,"008751_S01_HH","4198746872_78419_01"
"experiment-1.9-viscous-03_43.csv",4,"lONpXxVX","srnHGSbb",0,0,"C","D",1,0,0,0,"CD",0,0,"4198723463_78419_01","4205983416_78419_01"
"e1.8_2017-09-17",4,"Lr3wZh88","b3pCCPJi",1,1,"C","C",0,0,0,0,"CC",1,0,"061301_S02_02","4142196852_78419_01"
"e1.5_2017-09-06",4,"LYgovvuG","Aosqpm7K",1,1,"C","C",0,0,0,0,"CC",1,0,"028085_S01_HH","4198745311_78419_01"
"e1.5_2017-09-06",4,"OmtdCXCq","4MEMPAHc",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","4148905031_78419_01"
"e1.5_2017-09-06",4,"OmtdCXCq","Aosqpm7K",0,1,"C","C",0,1,0,1,"CC",1,0,"4224774627_78419_01","4198745311_78419_01"
"e1.5_2017-09-06",4,"OmtdCXCq","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","4198734039_78419_01"
"e1.5_2017-09-06",4,"OmtdCXCq","VJyZMbUX",0,1,"C","C",0,1,0,1,"CC",1,0,"4224774627_78419_01","4210177559_78419_01"
"e1.8_2017-09-17",4,"OSo4hIty","dbeyNtbX",1,1,"C","C",0,0,0,0,"CC",1,0,"4206014237_78419_01","087915_S02_02"
"e1.8_2017-09-17",4,"OSo4hIty","tqPAyJE4",1,1,"C","C",0,0,0,0,"CC",1,0,"4206014237_78419_01","4224780943_78419_01"
"e1.5_2017-09-06",4,"QqZJQqSV","6eq39r0t",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","1590401214_78419_01"
"e1.5_2017-09-06",4,"QqZJQqSV","HDIRa6VS",1,1,"C","D",1,0,0,0,"CD",0,0,"1104441209_23694_01","4135951463_78419_01"
"e1.5_2017-09-06",4,"QqZJQqSV","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","008751_S01_HH"
"e1.5_2017-09-06",4,"QqZJQqSV","LYgovvuG",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","028085_S01_HH"
"e1.5_2017-09-06",4,"QqZJQqSV","VJyZMbUX",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","4210177559_78419_01"
"experiment-1.9-viscous-03_43.csv",4,"RjopVhCS","BLMYbFQS",1,1,"C","C",0,0,0,0,"CC",1,0,"4205995111_78419_01","4098582171_78419_01"
"e1.8_2017-09-17",4,"S2AgJ1pT","tqPAyJE4",0,1,"C","C",0,1,0,1,"CC",1,0,"143881_3992_01","4224780943_78419_01"
"e1.8_2017-09-17",4,"S2AgJ1pT","wU4n9hI1",1,1,"C","C",0,0,0,0,"CC",1,0,"143881_3992_01","4198699806_78419_01"
"e1.5_2017-09-06",4,"S9a33uXU","4MEMPAHc",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","4148905031_78419_01"
"e1.5_2017-09-06",4,"S9a33uXU","Aosqpm7K",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","4198745311_78419_01"
"e1.5_2017-09-06",4,"S9a33uXU","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","008751_S01_HH"
"e1.5_2017-09-06",4,"S9a33uXU","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","4209514667_78419_01"
"e1.5_2017-09-06",4,"S9a33uXU","VJyZMbUX",1,1,"C","C",0,1,0,1,"CC",1,0,"4191195351_5107_01","4210177559_78419_01"
"e1.5_2017-09-06",4,"S9a33uXU","Xu1iETkg",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","4198746872_78419_01"
"experiment-1.9-viscous-03_43.csv",4,"srnHGSbb","DmW1YT6p",0,0,"D","C",0,0,0,0,"DC",0,0,"4205983416_78419_01","4148885876_78419_01"
"e1.8_2017-09-17",4,"tqPAyJE4","wU4n9hI1",0,1,"C","C",0,1,0,1,"CC",1,0,"4224780943_78419_01","4198699806_78419_01"
"e1.2_2017-08-24",4,"U6TIZF22","8xSP33VT",1,1,"C","C",0,0,0,0,"CC",1,0,"4135950385_78419_01","063329_S02_02"
"e1.5_2017-09-06",4,"uaj5qefo","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","4198730040_78419_01"
"e1.5_2017-09-06",4,"uaj5qefo","4MEMPAHc",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","4148905031_78419_01"
"e1.5_2017-09-06",4,"uaj5qefo","6eq39r0t",0,1,"C","C",0,1,0,1,"CC",1,0,"4209514667_78419_01","1590401214_78419_01"
"e1.5_2017-09-06",4,"uaj5qefo","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","4198734039_78419_01"
"e1.5_2017-09-06",4,"uXJWcSH5","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4198730040_78419_01"
"e1.5_2017-09-06",4,"uXJWcSH5","4MEMPAHc",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4148905031_78419_01"
"e1.5_2017-09-06",4,"uXJWcSH5","Aosqpm7K",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4198745311_78419_01"
"e1.5_2017-09-06",4,"uXJWcSH5","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4198734039_78419_01"
"e1.5_2017-09-06",4,"uXJWcSH5","ctPYgH2O",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4209524955_78419_01"
"e1.5_2017-09-06",4,"uXJWcSH5","OmtdCXCq",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4224774627_78419_01"
"e1.5_2017-09-06",4,"uXJWcSH5","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4209514667_78419_01"
"e1.2_2017-08-24",4,"V8er8tZD","5Dc9pgMR",0,1,"C","C",0,1,0,1,"CC",1,0,"4109808109_78419_01","1869079206_78419_01"
"e1.5_2017-09-06",4,"VJyZMbUX","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","4198730040_78419_01"
"e1.5_2017-09-06",4,"VJyZMbUX","4MEMPAHc",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","4148905031_78419_01"
"e1.5_2017-09-06",4,"VJyZMbUX","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","008751_S01_HH"
"e1.5_2017-09-06",4,"VJyZMbUX","LYgovvuG",0,1,"C","C",0,1,0,1,"CC",1,0,"4210177559_78419_01","028085_S01_HH"
"experiment-1.9-viscous-03_43.csv",4,"vXgvXt7U","1ucCQt8J",0,1,"C","C",0,1,0,1,"CC",1,0,"4198739819_78419_01","4135953552_78419_01"
"e1.8_2017-09-17",4,"w0pqJYEi","b3pCCPJi",1,1,"C","C",0,0,0,0,"CC",1,0,"4109809643_78419_01","4142196852_78419_01"
"e1.8_2017-09-17",4,"w0pqJYEi","OSo4hIty",1,1,"C","C",0,0,0,0,"CC",1,0,"4109809643_78419_01","4206014237_78419_01"
"e1.8_2017-09-17",4,"w0pqJYEi","S2AgJ1pT",0,1,"C","C",0,1,0,1,"CC",1,0,"4109809643_78419_01","143881_3992_01"
